matchOrder,score,TARGET
1,0.12870934357944347,turn,,turn,york,the,town,torn,ruth,youth,tooth,toil,firm,that,you,form,for,token,roman,your,type,told,types,tools,root,route,row,tired,tied,yours,tour,ties,tie,rows,rope,roy,tomb,routes,rolls,rooted,rites,towers,torture,rupture,tours,ripe,toes,toe,rue,toy,tire,ryan,fork,gotten,gown,this,than,girl,from,roots,foul,talk,time,talks,fuel,tasks,runs,they,toys,forum,rooms,ruins,tunnel,topic,round,tell,role,times,taken,red,ten,road,rounds,taiwan,their,young,rev,yield,fleet,rod,rolled,rush,tel,fled,rid,ross,fan,fax,reed,tips,tune,ref,tis
1,0.3106795091324227,mission,,mission,mosaic,nixon,most,nick,migration,monk,more,mist,midst,morton,nutty,missed,knock,norton,morris,mixed,moses,minimize,nose,north,notation,noise,minority,jose,mouse,joan,missions,moist,motion,number,nomination,johnson,norway,moral,misery,minimal,morgan,joseph,miller,mistress,might,notion,numbers,miners,micro,nominal,must,know,mirror,motor,made,jordan,john,norfolk,known,joshua,morrow,much,many,miami,motors,minus,nurse,movie,missing,ninety,nurses,monarch,monday,mother,movies,mouth,nitrate,minorities,money,norm,mixture,middle,minutes,monks,night,noble,mixing,mixtures,mortal,minute,just,nicht,missile,moving,nobles,knocked,nominated,mountain,note,make,mothers,nursery,motions
1,0.4222561915206575,statement,,statement,statements,sufficiently,apparently,arrangement,disagreement,disappointment,efficiently,existence,arrangements,experience,apartment,audience,acknowledged,audiences,acknowledge,suspended,development,settlement,attachment,subsequent,distance,enjoyment,apartments,statesman,sixteenth,efficient,students,dividend,algorithms,elements,experiences,achievement,attainment,experienced,experiments,evidence,systematic,sequence,employment,settlements,department,experiencing,distances,adolescent,assistance,specifically,accurately,disturbed,strongly,dividends,enforcement,established,difficulties,documents,sequences,scotland,whatever,strengthen,appointment,appearance,appropriate,adjustment,suspension,silently,available,analysis,activities,assignment,substance,substantive,amendment,discontent,dependent,adolescents,structure,attendance,announcement,surrounding,eighteenth,surprising,embarrassment,agreements,associated,activity,substances,sentiment,differently,disgrace,extensive,experimental,authentic,additionally,expensive,americans,disastrous,appointments,starlight,engagement,aristotle
1,0.27121117423840047,baloney,,baloney,baker,basket,valley,banner,gallery,henri,never,baldwin,broker,henry,valleys,between,baking,naval,national,harvey,harder,hammer,gender,bennett,bailey,negro,brother,brothers,general,badly,before,banking,herbert,because,group,better,genetic,generic,value,genera,napoleon,vacation,hannah,became,bathroom,growth,haven,needed,hegel,number,garden,however,healthy,values,valid,broken,german,bengal,hardest,grocery,having,venture,vertical,ballot,ventured,gasoline,hazard,george,helen,ground,groups,given,valuation,ventures,began,valued,browser,genesis,newman,beings,brooklyn,glory,backing,barley,grade,grace,brings,gandhi,grades,battalion,below,broader,nature,heaven,gather,hardly,negroes,brown,hands,bankers,necessity,headed,hypothesis
1,0.2094383873194452,loose,,loose,looses,lost,lock,kick,other,physiol,list,obtain,only,liar,least,ontario,out,loyal,kissed,over,luck,policy,logic,our,like,lucy,life,lower,lose,left,law,load,lydia,plural,link,kingdom,long,part,lists,lottery,own,lobby,learn,post,power,loan,lofty,pray,polar,lift,pillars,people,pick,lifted,lead,lincoln,location,per,play,pay,lunch,purse,pink,know,lenin,olympic,lay,laws,let,last,local,leaf,losses,possess,little,paul,lack,latin,levy,loses,line,pose,look,par,parts,pleased,path,lowest,louis,limits,lemon,oct,park,okay,often,outward,lest,posed,order,lease,pat,lap,ocean
1,0.1400956242482344,voice,,voice,voices,choice,choices,vice,covered,goddess,coffee,for,gives,codes,code,give,converted,five,congress,from,fibres,but,cone,bone,bones,confess,govern,conferred,gone,given,bond,folded,countess,curves,counted,can,force,forces,been,curve,curved,forced,count,fond,guide,guides,guided,cohen,commons,fully,figs,builders,found,good,could,crude,golden,bound,cover,guilt,bounded,coins,counts,cult,god,bomb,funded,built,billy,both,concert,come,boiled,compound,first,going,founded,video,convey,convert,four,vocal,burden,films,child,fibre,filling,food,class,filing,find,focal,volume,buffer,got,compare,comes,fig,china,gold,giant,goods,gauge
1,0.11802384122399104,every,,every,small,ever,was,with,edwin,even,which,der,deer,smell,when,winner,swim,rubber,wheel,were,wallet,sweet,deal,desk,sleep,weber,sheet,deep,wiley,wagner,sheer,dei,sheep,deputy,shri,sweep,embassy,what,exam,scan,enter,entry,she,embryo,where,ether,eager,slip,email,rulers,ruler,edward,winners,real,report,some,singh,deck,who,dinner,equity,sad,das,dad,deed,rep,reporter,dallas,dec,salad,would,recall,singer,summer,wherein,decay,sheets,degree,elder,den,random,eden,renewed,women,dem,dna,entire,day,such,said,renewal,eng,swiss,dwell,elevation,entities,ernest,end,del,woman,smart,worth,shell
1,0.12190590622049674,apple,,apple,apples,sole,wartime,and,wayne,apply,some,arches,silly,aimed,arguing,atoms,watching,sung,supply,watched,sing,with,are,as,solo,aunt,was,she,sins,sums,aims,sunny,simply,wake,wales,age,wine,shed,ages,wages,wage,aged,south,were,at,stress,speed,wait,sites,waited,zinc,spotted,ware,spill,spoke,assumed,assume,soil,sold,assumes,wing,spilled,wind,weekly,whole,adding,went,ally,silk,sky,solid,serving,awarded,while,agreed,agree,simple,waste,agrees,wasted,wastes,assent,shine,an,aging,alex,added,wedding,air,sir,able,wholly,site,women,any,skull,sit,spite,sur,apt,spots,ate,spin
3,0.11800387875479505,tree,,true,fall,tree,falls,terror,trout,the,to,threw,for,trend,tell,red,ten,trees,rev,tel,fan,fax,reed,ref,ted,you,from,rna,feed,fed,fees,two,thee,your,fee,tax,theme,themes,free,r,yet,time,t,germ,type,real,told,report,y,types,f,try,gas,g,territory,tools,root,route,row,trip,tv,tied,yours,tour,rs,ff,ties,tie,rows,rope,roy,tomb,routes,rep,reporter,rolls,rooted,twin,rites,ta,torture,ra,rupture,tours,ripe,toes,toe,rue,terry,toy,tire,them,three,green,tab,tan,then,ran,gain,gel,thy,feel,runs
4,0.03582776455999857,sure,,are,air,sir,sure,door,site,sit,spot,spite,sur,apt,ate,sue,sore,dot,die,and,due,dye,dow,waste,wasted,wastes,silk,excited,with,zur,does,dies,was,doors,died,edited,edit,soil,sold,soils,express,exposure,south,stress,speed,wait,sites,waited,exit,zinc,spotted,speeds,ware,spill,drew,seq,secure,secured,were,which,dress,dumb,schools,about,aware,enjoy,enjoyed,awards,doth,soul,score,scott,scores,executed,spots,spin,execute,surg,apex,accord,acids,would,sits,when,she,white,acute,area,empire,who,some,steel,whites,down,warren,what,words,abbot,word,work,eyes,did,stem
2,0.08267043673994401,fourth,,forth,fourth,that,fortress,dorsal,duty,this,dirty,dirt,forty,fort,diet,forum,fury,cotton,voters,city,court,viewed,they,coup,chain,computer,vitro,final,their,thirty,courts,claim,church,churchill,council,dish,football,towers,fork,there,than,disk,fish,down,founder,charm,form,chorus,gordon,foul,computers,finger,thomas,gown,foreign,commodity,clearer,country,corn,girl,firm,compel,doth,these,clan,goal,dial,gotten,finer,doorway,fuel,first,virus,disposal,chief,clay,county,finish,check,corps,rational,filter,dinner,compression,coal,violation,chap,cousin,could,forget,cuban,domain,counter,filters,complain,dual,forest,classic,violet,dynasty,diminish,clark,completion
1,0.0897936601488427,edition,,edition,sports,sorts,waters,sierra,efforts,exotic,water,exports,experts,export,expert,speak,spread,which,easier,effort,streets,stewart,dorsal,street,sort,duty,sorry,sport,dirty,dirt,diet,worth,writers,soup,sperm,syria,when,steal,would,supports,sisters,solution,down,spinal,stern,such,stretch,easter,step,steps,what,expression,strips,strip,steep,summer,explain,diffusion,work,specific,sister,symptom,dinner,singer,domain,speech,short,susan,spell,stem,esteem,dish,staff,spain,shirts,support,spirits,slain,european,disk,execution,showed,speaks,emotion,warren,eastern,span,security,singh,shorter,western,survey,sunday,shower,story,editor,said,during,simpler,road,supper,should,superiority
1,0.11841262630730054,system,,system,which,sixteen,state,states,existed,stated,estate,estates,would,disposition,stared,sodium,society,exposition,distress,dispute,disputes,stayed,disputed,audit,spare,disturb,social,soviet,warfare,without,species,stairs,soldiers,arrested,soldier,widow,duchess,systems,after,should,donor,exists,stations,symposium,author,expected,assisted,started,studies,authority,double,exhibit,affairs,exhibited,divinity,shape,authors,socket,seated,expedition,where,wrapped,existing,during,shaped,doubled,adapted,digging,affair,stocks,shapes,sucker,adapt,article,estimated,stands,estimate,world,special,estimates,sticks,dinosaurs,exhibition,share,studied,articles,sustain,strains,starting,divine,attained,shared,stating,shares,stationed,specimen,appeals,autumn,soviets,skate,diffusion,whispered,stars
1,0.19894058846972745,taxation,,taxation,that,this,they,these,their,random,there,remedy,than,regression,renewal,thesis,referendum,ranch,fearful,release,released,remain,tension,renewed,renal,regard,refer,great,tense,radar,relation,tragedy,first,refers,remark,grid,travel,reject,render,fabric,tender,years,gross,finest,farm,timber,ferry,transfer,rather,tokyo,year,those,rubber,fever,grip,tests,take,textbook,tenth,gandhi,taken,gaps,flesh,railway,gets,gallery,reader,fancy,fleet,rests,fewer,rulers,ruler,fast,target,range,river,toward,fatty,ranges,grey,rang,ranged,fact,recall,tribal,trunk,race,reflect,fear,fluid,term,remedies,face,regret,flat,gary,tunnel,robert,gray,ranking,father,fashion
1,0.5652484431410552,beautiful,,beautiful,baptist,general,british,government,beautifully,history,natural,veteran,negotiation,baptism,brought,generation,network,vegetation,newspaper,newspapers,horizon,generally,neither,behavior,hesitated,hesitate,bankruptcy,negotiated,hereditary,henderson,believe,broadway,nationalist,geometry,benjamin,brotherhood,bacterial,necessities,beneath,broadcast,battalion,belgian,varieties,nowadays,northern,veterans,variable,betrayed,helpful,gastric,generated,geometric,graphic,variables,generosity,hospital,broader,benefit,hypothesis,networks,hypertension,baroque,generate,virginia,horrible,behaviour,negative,ventilation,bankers,grateful,barracks,generates,visible,generations,neurons,handful,nationalism,nuclear,benefits,balance,naturally,nutrition,buddhist,verified,variations,bacteria,brussels,nationality,negotiating,valuable,velocity,norwegian,verification,balancing,generic,believed,governor,numerous,hereafter,generals,gradual,november,husband
1,0.33541955760797953,paintings,,paintings,painting,printing,landlord,plaintiffs,percent,planting,passionate,offspring,plaintiff,oriented,properties,largely,parents,possible,occurring,proteins,proportions,published,prevented,priorities,labeled,labels,panama,pertinent,palestine,patents,patients,others,patterns,offerings,launched,proceedings,landing,present,patient,position,levels,principle,patent,oblique,principles,purchasing,parent,president,preferred,problem,perception,posterior,properly,prolonged,prairie,prevent,perfectly,performed,package,pretend,pending,occupying,prevents,packages,opponents,parade,latent,promoting,occasionally,perceived,punished,payments,lengths,pregnant,presenting,perceive,person,language,positive,legend,ordered,laughed,problems,private,ordinance,payment,presumably,lately,luckily,procedure,prominent,positions,lending,palace,obliged,legends,performs,planets,political,objected,protested,phillips,protected
1,0.13929096048127643,gallery,,gallery,tribal,that,hammer,have,this,hannah,truman,they,harvey,baker,basket,banner,valley,their,harder,henry,there,fallen,broker,fever,herbert,baloney,fabric,trying,valleys,tender,transfer,flesh,triple,henri,fleet,fairy,tokyo,these,between,tribunal,timber,trial,halt,than,theory,gandhi,bennett,faster,better,twins,being,truth,taken,tenth,thereto,faced,haven,baldwin,farmer,bailey,group,game,faded,gave,games,father,fame,hand,growth,tension,face,very,hamlet,take,gained,tunnel,harper,half,falling,trick,finer,here,trinity,trigger,garden,gender,terrain,finger,gains,tragedy,gather,browser,truck,hazard,false,brother,genetic,tried,hans,fans,failed,getting,traced
1,0.2114323689888414,almost,,almost,which,association,august,alcohol,would,social,after,amidst,aboard,society,abuse,abuses,abused,associate,against,soviet,aviation,artificial,should,whose,specify,sustain,admission,state,accommodation,advised,special,accused,advise,system,without,whilst,search,wishful,addressed,quarrel,addresses,scholar,scratch,shift,where,states,annual,although,associations,westward,stars,situation,socrates,scotch,short,starch,suspect,separation,shock,study,sexual,soviets,scholars,spectral,world,suspicion,appreciation,software,seats,axial,within,agitation,shifts,another,ambition,specific,start,authority,secret,showed,submission,spanish,simpson,admiral,stark,aircraft,spark,sixteen,security,quarter,anybody,always,withdraw,quarters,shirt,subject,sucker,austria,augustine,arbitration,assisted,aspect,socket
1,0.034265635432405864,long,,long,king,lobe,love,life,one,once,lines,lives,lies,plus,loves,plug,lid,lib,kin,line,lord,live,los,log,loud,lots,phys,kid,plots,lbs,kind,ltd,les,plea,or,only,out,our,over,like,part,own,point,know,law,power,old,left,last,low,less,per,off,put,party,least,period,let,la,lot,kinds,land,lie,knew,past,open,press,parts,kings,kids,pay,lords,play,look,pine,lit,paul,pond,points,logs,kit,linda,laws,passed,property,park,keep,late,paid,plan,lower,path,lack,knows,lay,lost,limited,opposed,pain,le,post,looked,poor
1,0.27521964318121006,meter,,meter,meyer,keeper,jupiter,meters,necessity,metric,makers,maker,makeup,more,matter,majesty,mercury,nelson,metal,marshall,napoleon,marshal,maturity,master,majority,mastery,national,keith,medieval,neutral,never,neural,kept,matters,made,make,median,many,metres,meals,most,newman,mere,manner,messiah,jewish,merit,member,much,must,matrix,merger,mediation,marginal,merits,nature,medial,medium,nancy,memory,martial,multi,madison,just,naval,makes,muhammad,meditation,mansion,keeps,mutual,male,japan,jewels,malcolm,name,manners,nails,major,meeting,males,medical,naked,jungle,meets,mention,needle,magnet,number,know,negro,meetings,mexico,marsh,needed,market,nathan,neglect,keys,needs,married,madras,mature
1,0.29571046994006533,missed,,missed,mixed,moses,nose,jose,noise,mouse,most,mist,midst,not,migration,moist,nurse,nurses,nixon,nick,monk,more,mission,misery,may,micro,new,notation,mosaic,knock,mistress,now,norway,nutty,movie,movies,nomination,miami,north,nitrate,monarch,monks,minority,moral,number,modest,must,might,joan,morton,miss,much,know,made,minimal,mid,morgan,many,miller,man,min,mix,morris,norton,known,john,missile,mood,king,moving,nominal,moss,norfolk,kind,nos,money,jordan,maize,nor,mixing,monday,non,minus,nuts,noble,ninety,just,mob,mother,nous,mouth,mind,nobles,moon,job,nov,middle,numbers,men,mon,minutes,norm,nicht
1,0.2812505954747482,birthday,,birthday,burglars,nowadays,borrower,borrowed,northeast,nutrition,viruses,horizon,however,burial,virtual,between,humidity,highway,northwest,villagers,history,highest,because,businesses,normal,virtue,buried,borrow,hurried,before,horror,virtues,higher,number,bladder,hitler,black,budget,butler,nineteen,nobody,nicholas,never,himself,business,north,general,norway,virtuous,nuclei,norman,burst,group,bureau,given,humanity,buddhist,girls,notation,night,bilateral,goals,norfolk,vietnam,village,virus,better,victory,vulgar,nitrogen,hotels,vitality,buddha,nuclear,nickel,national,gospel,buddhism,button,nothing,hospital,nurse,blast,numbered,hundred,humble,violated,villages,nurses,bundle,notion,noting,blake,blank,burton,visual,buyers,visit,birth,guests,numerous,virgin,byron
1,0.23250540503195022,coalition,,coalition,vitality,dissolution,fisher,douglas,diagram,chapter,composition,control,disposition,corruption,villagers,competition,further,customer,daughter,coronation,country,conquered,chapters,fiscal,coronary,foster,former,customers,channel,disaster,corner,chapman,distortion,charter,different,victory,formal,courtesy,company,figure,comfort,clarity,dialect,correlation,functional,children,dislike,charity,fourteen,fisheries,dreamers,compensation,coordination,following,commanders,confrontation,chamber,chicken,forehead,consolidation,finished,durham,corners,corporation,commander,complete,cornell,coupling,complexity,fidelity,dialog,forestry,condition,cincinnati,community,vietnam,congressional,customary,formation,display,corrosion,chester,conquest,currency,competing,findings,father,combination,chapel,computing,dramatic,distinct,consumer,counter,vicinity,currents,cylinder,foreign,comparisons,composite,cortical,difficulty,coupon
1,0.659027533342338,governments,,governments,government,governmental,governance,themselves,treatment,generally,homogeneous,fundamental,testament,benefits,thinking,fragments,throughout,fourteenth,financial,frequently,fighting,behavior,gigantic,fragment,typically,fulfillment,treatments,garments,historical,telegram,formulas,brilliant,thirteenth,temperature,governors,generous,fidelity,traveling,travelling,vengeance,background,formulated,formulation,february,teachers,gentleman,fifteenth,gentlemen,facilities,fundamentally,turtleneck,friendly,believers,tremendous,triangle,florence,believing,fisheries,heavenly,telegraph,framework,generations,tendency,theoretical,fortunately,biography,foreigners,basement,generating,generated,tolerance,vulnerable,belonging,thailand,beautiful,frequency,generals,vigorous,basically,vegetables,boundaries,forgiveness,thoroughly,heritage,vegetable,velocity,generate,turbulent,hospitals,bourgeoisie,ventilation,twentieth,vietnamese,familiar,threatened,hemorrhage,behaviour,valuable,geography,traveller,generosity,variable,furnished
1,0.385237870331089,destruction,,destruction,restriction,destructive,desperate,restrictions,structure,deterioration,electronic,structures,restricted,friedrich,depreciation,restrictive,decomposition,february,structured,determined,revolutionary,repetition,secretary,enterprise,district,determine,enterprises,development,construct,satisfaction,exaggerated,deductions,category,conditions,christian,democratic,capacity,distinction,relationship,definition,frequency,condition,conviction,determining,citizens,strictly,frustrated,capitalist,sanctuary,conduction,character,counterpart,districts,determines,demonstration,constructed,deposits,recognized,ceremonies,celestial,friendship,discussion,categories,conspicuous,canadian,desirable,reversed,determination,detected,financial,candidates,recognize,electricity,cultural,centuries,developed,experience,contradiction,curriculum,cambridge,distributed,scholarship,desperately,respiratory,emancipation,demonstrated,consideration,certification,decorative,recognition,classified,conversion,relationships,surprise,evolutionary,conception,reductions,demonstrate,eventually,deliberate,surprised,reflection,sweatshirt
1,0.09525685517829968,forest,,forest,dollars,dollar,forward,clay,doorway,correct,that,forests,collar,clara,guest,course,courses,clark,compressed,violation,direct,this,charts,chap,claus,chain,council,charm,guests,they,toward,compression,claim,first,flat,churchill,church,complain,their,collect,fortress,dorsal,duty,dirty,dirt,forty,fort,diet,gordon,city,court,those,fury,chaos,there,chart,foundation,classes,these,compared,computer,duration,than,voters,viewed,forth,fourth,coup,chase,composed,computation,forum,vitro,cost,clear,chosen,cotton,thirty,dust,courts,function,complexes,combat,gift,curse,correction,goat,dissertation,corrected,could,down,dressed,coat,chest,compassion,computers,guard,dose,comparison,doses,counsel,cousin,thirst
1,0.17256589238799144,tennis,,tennis,that,remote,tempted,facts,this,famous,favor,favour,favoured,rescue,genius,genus,temple,temples,they,tracts,their,redress,tenure,region,favored,fact,taxes,remind,there,thanks,review,reviews,gaze,years,than,these,revolt,rabbit,tanks,treasure,gases,thus,factor,reminds,factories,regimes,reynolds,reform,trapped,facing,regime,ranks,facial,gazed,treated,trait,thank,treats,tract,temper,famine,tracks,first,fashion,refined,year,table,tech,removed,third,remove,texts,gazette,tears,treasures,regions,genuine,react,flavor,flavored,fast,racism,traits,tribute,trunk,rabbi,great,tank,reflex,trail,theft,tests,troops,tables,taste,yeast,faction,thou,rank,reviewed,trap,reason,faith
1,0.1636758273604496,acutely,,acutely,which,would,stroke,strike,sterile,strikes,surely,secretly,strengthened,scheme,should,schemes,sterling,accompany,achieved,achieve,wholesale,awareness,appealed,stems,according,securing,struggle,attend,string,steve,struggles,struggled,arena,accordance,abundant,after,stand,symptoms,strange,surface,spend,servant,arranged,another,world,siege,arrange,spirit,science,shame,annually,strength,ashamed,sought,stepped,adams,stripped,affirmed,spelling,surfaces,sitting,sorrow,where,scholarly,strand,state,showing,sciences,appetite,waiting,sexually,wireless,spring,stage,arabs,shooting,worked,shouting,attended,spent,surplus,striking,assumptions,warrant,additions,shortly,securities,stages,solely,shield,stake,southern,speaks,alabama,writing,suburbs,syndrome,awaiting,shake,appeals,streams,surrendered,working
1,0.10479610551949459,aware,,aware,awards,and,secure,secured,are,with,was,south,air,sir,sure,site,soil,stress,speed,sold,wait,sit,sites,spot,spite,waste,waited,silk,sur,soils,apt,ate,zinc,sue,zur,wasted,spotted,speeds,sore,ware,wastes,spill,seq,store,stout,stir,arrow,sector,stopped,spots,arrows,warriors,warrior,surg,soul,were,seals,which,sept,stores,stored,schools,suit,suite,sits,stirred,score,scott,scores,about,area,suppress,white,accord,atoms,arches,warren,whites,spin,apex,acids,some,suited,spell,who,acute,sea,steel,stem,supra,scripture,script,watched,sees,serving,awarded,strata,she,sole,actor,ways,spilled,stupid
1,0.29873655643670394,looks,,looks,plotted,lloyd,loss,kiss,locus,or,killed,like,looked,limb,liked,likes,limbs,one,lime,old,lungs,less,press,look,poor,prior,pope,lee,pipe,pierre,pipes,oils,kim,pitt,pools,proprietor,prototype,lower,loan,lottery,own,only,polite,lung,pass,odds,pound,load,over,pounds,pizza,led,out,linen,oil,looking,poem,knees,power,kill,leg,pull,pool,pen,pole,keen,khan,pile,lab,ken,poll,peek,levee,off,poles,plan,knee,killer,per,our,odd,let,pollen,organ,ontario,lost,loyal,keep,property,law,olive,proper,key,ounces,lock,peter,know,poetry,period,luke,pretty,poet,port
1,0.1272394907196545,eat,,eat,ray,ear,east,rail,easy,rat,was,way,war,watch,est,ward,exp,with,echo,rain,see,sum,earn,we,raid,watson,ears,earth,sun,sex,sin,sub,dim,will,so,still,rays,dug,do,radius,who,rats,ratio,radio,were,school,dig,sunk,did,wars,warn,dog,raw,soon,son,day,sink,essex,ways,say,each,shall,ego,dull,sci,don,warm,et,saw,room,what,rest,st,sat,run,wall,re,essay,des,reward,du,sec,di,sees,se,win,seed,si,da,roll,dr,res,eq,starts,er,sa,wool,eu,esq,rom,sp,ein,rim
1,0.16684862049251695,cake,,cake,called,fertile,cage,veins,for,dealt,deeply,deadly,cafe,from,valium,caroline,came,carolina,calling,feeding,cane,felt,calls,feeling,destined,cent,deemed,valid,decline,declined,dwelling,can,debt,depth,freezing,fruit,deputies,deals,decent,value,centres,depot,cave,degrees,values,defend,dashed,deny,valued,vacant,carrying,casting,caring,destiny,very,fruits,varying,valley,faded,verbs,defended,fame,dame,defined,vested,delta,face,define,falling,feels,cells,dealer,dealers,despite,care,centre,defines,carried,fallen,dans,fans,cents,faint,failed,della,depths,cards,could,carries,deeds,caste,cared,cable,cares,capita,defence,front,cape,dating,catching,first,varied,cattle
1,0.3643023194167652,machinery,,machinery,jacket,never,machines,machine,manner,national,memory,master,maximum,mercury,majesty,mastery,jackson,number,makers,maker,makeup,masters,manners,marginal,majority,manual,matter,needed,manpower,member,nearer,members,mention,mansion,kennedy,kenneth,making,naming,naval,matters,might,means,magnet,mother,known,nothing,mainly,major,north,magical,mystery,madras,madison,multi,negro,matching,numbers,manor,matrix,meter,magnetic,neglect,january,market,merger,napoleon,meaning,nature,newman,memories,medieval,maxwell,marching,massachusetts,meyer,keeper,nearest,measure,manifest,money,meters,matched,medical,matches,method,kidney,muhammad,metric,marched,maintain,miners,japan,marxism,jupiter,necessity,merely,mankind,jacques,mammals,message,motion,nancy,marble
1,0.23799978525321044,complicated,,complicated,complications,connected,concept,conveyed,culture,constitute,cultures,confined,confirm,connexion,conform,figure,contexts,continued,consumed,consists,consume,children,continue,confession,continues,composite,different,vocational,concession,converts,complete,controls,figures,compatible,counties,chapter,considered,chicago,dominated,covers,dominate,condition,visits,control,driveways,figured,completed,fibers,countries,fulfilled,controlled,connection,differs,commonly,chapel,consuming,comparisons,dinosaurs,country,connecting,concessions,convinced,component,company,convince,cultural,consul,competitors,father,complained,concerned,conception,commission,following,digestion,circuit,consumer,consult,consulted,directed,confusion,dolphins,complaint,covering,colleagues,conference,corresponds,differing,correspond,continuous,customs,companies,fields,dramatic,composition,victor,climate,curious,correlated,colleague,complexity,corpus,drivers
1,0.16304920348488858,glance,,glance,glanced,yielded,their,there,finance,finances,financed,flame,flames,yield,turned,yields,title,thence,towns,turks,turns,gland,titles,guidance,first,violence,viewpoint,forms,between,balance,formed,hence,field,balanced,balances,through,tended,before,firms,blame,blamed,twelve,handed,holland,tyranny,going,foregoing,timely,firing,fields,fortune,flying,boiling,fierce,years,fortunes,fitness,topics,fence,future,girls,because,following,goodness,however,voting,burnt,hotels,horns,given,giant,happiness,towards,blowing,tight,hopeless,glands,vienna,fitting,thought,borne,hiring,finally,gallant,burned,terms,blend,timothy,telling,bottle,twice,boring,goethe,talking,burns,business,himself,village,talent,totally,viewing,bottles,thousand
1,0.13274318327943255,right,,right,eight,tight,ridge,that,eighth,rifle,rushed,rights,this,fight,they,rising,their,rocky,totally,routine,riding,dishes,fudge,there,risks,roads,fishes,riches,during,roughly,dislike,equally,take,dragged,rushing,editing,taught,digging,eighty,flame,flames,rage,raged,fierce,flying,fortune,firing,fixing,divine,fortunes,tyranny,than,these,dialog,takes,rocks,taking,duchess,touching,tale,tales,rotating,fought,exciting,tiny,drained,raising,turned,flashing,tony,disagree,even,tissue,existing,economy,title,first,tissues,dreamed,tone,rife,tones,europeans,rule,ranges,rang,ranged,rules,five,really,exclaimed,titles,range,diana,ruling,rolling,fishing,expand,flight,done,ruined,exchanges,taken
1,0.14285187881950415,direction,,direction,function,correction,director,extinction,collection,directors,subsection,resurrection,forests,counsel,circuit,fiction,directions,council,classroom,election,diction,foreign,should,functions,scholars,classic,corrections,solution,country,circuits,connection,digestion,directing,supports,sisters,suppression,directly,domestic,collector,composer,foundation,spectral,computers,suggestion,salary,directed,expecting,system,special,secondary,static,directive,spirits,directory,eastern,shirts,compression,selection,conjunction,execution,spoonful,recollection,emotion,doctor,compressed,correctly,criterion,suppressed,evolution,coupon,closer,rousseau,social,status,control,sanction,sharply,raindrops,councils,collateral,children,subjects,disturb,substitute,enough,counter,doubtful,fourteen,doctors,secretion,chapter,contrary,stuart,collections,started,solitary,reports,editions,rainfall,surveys,criteria,clarity,columbus
1,0.11164622988444477,figure,,figure,figured,figures,gifted,distress,donor,dispute,disputes,disputed,coated,guards,their,created,create,visit,visited,creates,there,corrected,vivid,fifteen,visits,could,gospel,tissue,composite,victor,violated,tissues,first,collected,goals,rocks,chair,chairs,focus,towards,foster,children,cleared,divorce,divorced,doctor,cycle,resisted,duchess,cycles,digital,residue,dinosaurs,forgot,future,connected,creature,duties,creatures,commonly,doctors,divine,vicinity,cortex,companies,risks,cities,roads,divided,through,chapel,during,victims,divinity,chicken,chapter,checks,dolphins,divide,directed,drinks,right,field,tribute,virtues,circle,gifts,corresponds,correspond,virtue,rigid,costs,corrupt,fatigue,disappointed,vicious,complete,circuit,double,coupon,colonies,costa,disciples
1,0.09622169333130204,follow,,follow,follows,the,clouds,color,colour,colored,coloured,cookies,colors,colours,clue,cliffs,for,cloth,that,column,things,closure,this,climb,flow,flows,glow,floors,floor,flour,collins,from,flies,finds,funds,clothes,cloud,columns,ratings,flora,cooking,cliff,rings,does,volume,gold,they,come,four,goods,volumes,followed,file,goes,filled,fires,door,colon,folks,folds,gods,cuba,guns,child,filed,foot,due,got,fit,foods,followers,fired,fitted,files,die,golf,guy,comes,china,dot,fills,time,fold,climax,cold,cord,their,ford,fur,dies,cooked,fire,dye,coke,cited,died,class,doors,dow,flew,chile,cole,cooled
1,0.34080323386122596,guidelines,,guidelines,vincent,governed,thousand,between,through,government,guidance,thought,together,boiling,following,because,founding,finland,thoughts,however,bitterly,general,honestly,governing,building,fidelity,bitterness,husband,himself,violently,buffalo,technically,vomiting,formerly,further,bought,violence,finance,finished,treatment,viewpoint,finances,financed,figure,thousands,higher,hopeless,furnace,fairly,timothy,fields,formally,former,fought,voltage,horace,gigantic,family,though,bourgeois,holdings,forehead,bloodshed,gathering,feelings,history,findings,blessings,hunting,happened,typically,fishing,guiding,garment,vocational,tyranny,villagers,burning,fisher,glands,budget,foliage,fiscal,buying,viable,taught,buildings,glance,totally,hitler,tightly,glanced,virtually,bladder,fulfilled,talent,therefore,governor,formula,finishing,terrace,butler,fitting
1,0.17529494403859752,airport,,airport,which,would,scottish,speaker,speakers,soldiers,soldier,supporters,authority,spirit,stepped,stripped,sorrow,appetite,springer,should,situation,securities,speaks,arthritis,after,system,appeals,struck,state,another,several,special,where,surrender,against,arterial,world,additional,society,autumn,spirits,steps,states,social,struggle,spaghetti,advisory,without,afterward,strike,strips,struggles,struggled,strikes,sterile,automatic,stroke,stronger,attention,whispered,syria,whisper,symptoms,slippery,anxiety,although,seasonal,support,stories,strict,standard,surgery,streets,approval,soviet,wordsworth,superior,arrested,warfare,worried,sydney,arteries,smaller,workers,author,steamer,supported,shaken,socket,sucker,story,sidney,approach,stephen,warranty,appealed,artificial,surgeon,securing,authorities,string,somewhat,authors
